Artist,type,number
Tenk László,exhibitions_solo_rank,587.0
Misetics Mátyás,exhibitions_solo_rank,512.0
Szabó Eszter,exhibitions_solo_rank,434.0
Borsos Miklós,exhibitions_solo_rank,554.0
Robitz Anikó,exhibitions_solo_rank,367.0
Menasági Péter,exhibitions_solo_rank,563.0
Lajta Gábor,exhibitions_solo_rank,410.0
Thury Levente,exhibitions_solo_rank,620.0
Kapitány András,exhibitions_solo_rank,290.0
Trapp Dominika,exhibitions_solo_rank,344.0
Szentesi Csaba,exhibitions_solo_rank,525.0
Faa Balázs,exhibitions_solo_rank,370.0
Csorba Simon,exhibitions_solo_rank,439.0
Wahorn András,exhibitions_solo_rank,313.0
Oravecz Tímea Anita,exhibitions_solo_rank,599.0
Szolnoki József,exhibitions_solo_rank,285.0
Nemes Judith,exhibitions_solo_rank,356.0
Mari Mahr,exhibitions_solo_rank,136.0
Molnár Ágnes Éva,exhibitions_solo_rank,684.0
Berhidi Mária,exhibitions_solo_rank,346.0
Gábor Enikő,exhibitions_solo_rank,626.0
Jávor Piroska,exhibitions_solo_rank,548.0
Hecker Péter,exhibitions_solo_rank,435.0
Verebics Ágnes,exhibitions_solo_rank,463.0
Fekete Balázs,exhibitions_solo_rank,494.0
Incze Mózes,exhibitions_solo_rank,431.0
Randomroutines,exhibitions_solo_rank,49.0
Zsemlye Ildikó,exhibitions_solo_rank,562.0
Katona Zoltán,exhibitions_solo_rank,441.0
Nagy Árpád [Pika],exhibitions_solo_rank,613.0
Varga Rita,exhibitions_solo_rank,631.0
Benkő Imre,exhibitions_solo_rank,477.0
Méhes Lóránt,exhibitions_solo_rank,417.0
Csikszentmihályi Róbert,exhibitions_solo_rank,517.0
Gulácsy Lajos,exhibitions_solo_rank,184.0
Tóth Menyhért,exhibitions_solo_rank,536.0
Rónai Eva,exhibitions_solo_rank,358.0
Dezső Tamás,exhibitions_solo_rank,329.0
Barabás Zsófi,exhibitions_solo_rank,461.0
Horkay István,exhibitions_solo_rank,608.0
Kismányoky Károly,exhibitions_solo_rank,320.0
Hemző Károly,exhibitions_solo_rank,312.0
Csikvári Péter,exhibitions_solo_rank,391.0
Lóránt János Demeter,exhibitions_solo_rank,510.0
Részegh Botond,exhibitions_solo_rank,369.0
Bornemisza Rozi,exhibitions_solo_rank,766.0
Haris László,exhibitions_solo_rank,490.0
Korodi János,exhibitions_solo_rank,580.0
Szigethy Anna,exhibitions_solo_rank,462.0
Göbölyös Luca,exhibitions_solo_rank,421.0
Huber András,exhibitions_solo_rank,618.0
Szanyi Borbála,exhibitions_solo_rank,335.0
Fülöp Gábor,exhibitions_solo_rank,419.0
Gáll Ádám,exhibitions_solo_rank,727.0
Stark István,exhibitions_solo_rank,600.0
Dániel András,exhibitions_solo_rank,437.0
Vaszkó Erzsébet,exhibitions_solo_rank,350.0
Jakobovits Miklós,exhibitions_solo_rank,588.0
Szűts Miklós,exhibitions_solo_rank,366.0
Szőllősi Géza,exhibitions_solo_rank,527.0
Károlyi Ernő,exhibitions_solo_rank,497.0
A. Nagy Gábor,exhibitions_solo_rank,321.0
Ferenczy Zsolt,exhibitions_solo_rank,496.0
Halász András,exhibitions_solo_rank,488.0
Pintér Gábor,exhibitions_solo_rank,288.0
Nemes Nikolett,exhibitions_solo_rank,515.0
Cseh Lili,exhibitions_solo_rank,557.0
Urbán Tibor,exhibitions_solo_rank,338.0
Sinkó István,exhibitions_solo_rank,464.0
Breznay Pál,exhibitions_solo_rank,634.0
Vojnich Erzsébet,exhibitions_solo_rank,372.0
Nemes Márton,exhibitions_solo_rank,275.0
Horváth Dániel,exhibitions_solo_rank,383.0
Büki Zsuzsanna,exhibitions_solo_rank,615.0
Somody Péter,exhibitions_solo_rank,425.0
Pácser Attila,exhibitions_solo_rank,438.0
Fakó Árpád,exhibitions_solo_rank,115.0
Fürjesi Csaba,exhibitions_solo_rank,365.0
Hatházi László,exhibitions_solo_rank,448.0
Süveges Rita,exhibitions_solo_rank,253.0
Marosán Gyula,exhibitions_solo_rank,509.0
Martin Henrik,exhibitions_solo_rank,385.0
Gaál Tamás,exhibitions_solo_rank,387.0
Szabó Péter,exhibitions_solo_rank,289.0
Krajcsovics Éva,exhibitions_solo_rank,495.0
Eike Berg,exhibitions_solo_rank,272.0
Szenteleki Gábor,exhibitions_solo_rank,673.0
Kemény György,exhibitions_solo_rank,470.0
Sinkovics Ede,exhibitions_solo_rank,547.0
Tóth Csaba,exhibitions_solo_rank,443.0
Kiss Adrián,exhibitions_solo_rank,173.0
Áfrány Gábor,exhibitions_solo_rank,99.0
Eszik Alajos,exhibitions_solo_rank,570.0
Palotai Gábor,exhibitions_solo_rank,41.0
Nemere Réka,exhibitions_solo_rank,479.0
Veres Szabolcs,exhibitions_solo_rank,235.0
Horváth László,exhibitions_solo_rank,474.0
Bánföldi Zoltán,exhibitions_solo_rank,577.0
Szkok Iván,exhibitions_solo_rank,392.0
Dobokay Máté,exhibitions_solo_rank,276.0
Váli Dezső,exhibitions_solo_rank,544.0
Barta Lajos,exhibitions_solo_rank,355.0
Bolygó Bálint,exhibitions_solo_rank,267.0
Barakonyi Zsombor,exhibitions_solo_rank,291.0
Vass Tibor,exhibitions_solo_rank,568.0
Rajk Lászlo,exhibitions_solo_rank,337.0
Bartha Sándor,exhibitions_solo_rank,500.0
Szilágyi Teréz,exhibitions_solo_rank,269.0
Banga Ferenc,exhibitions_solo_rank,310.0
Appelshoffer Péter,exhibitions_solo_rank,585.0
Fehér Márta,exhibitions_solo_rank,122.0
Sőrés Zsolt,exhibitions_solo_rank,96.0
Verebics Katalin,exhibitions_solo_rank,606.0
Barta Zsolt Péter,exhibitions_solo_rank,646.0
Verebes György,exhibitions_solo_rank,671.0
Németh Marcell,exhibitions_solo_rank,278.0
Halmi-Horváth István,exhibitions_solo_rank,311.0
Ócsai Károly,exhibitions_solo_rank,340.0
Wachter Dénes,exhibitions_solo_rank,248.0
Vessey Gábor,exhibitions_solo_rank,476.0
Bakos Gábor,exhibitions_solo_rank,322.0
Farkas Zsófia,exhibitions_solo_rank,442.0
Alexander Tinei,exhibitions_solo_rank,545.0
Ferencz S. Apor,exhibitions_solo_rank,645.0
Szirányi István,exhibitions_solo_rank,543.0
Oláh Mara,exhibitions_solo_rank,158.0
Ilku János,exhibitions_solo_rank,456.0
Érmezei Zoltán,exhibitions_solo_rank,21.0
Anna Margit,exhibitions_solo_rank,323.0
Boros Mátyás,exhibitions_solo_rank,616.0
Láng Eszter,exhibitions_solo_rank,518.0
Lőrinc Lilla,exhibitions_solo_rank,522.0
Bánki Ákos,exhibitions_solo_rank,389.0
Székelyi Kati,exhibitions_solo_rank,378.0
Vancsó Zoltán,exhibitions_solo_rank,460.0
Kovács Lehel,exhibitions_solo_rank,316.0
Kemenesi Zsuzsa,exhibitions_solo_rank,540.0
Sebők Éva,exhibitions_solo_rank,325.0
Mamikon Yengibarian,exhibitions_solo_rank,582.0
Takács Szilvia,exhibitions_solo_rank,436.0
Bikácsi Daniela,exhibitions_solo_rank,347.0
Nánay Szilamér,exhibitions_solo_rank,455.0
Szíjárto Kálmán,exhibitions_solo_rank,457.0
Zalavári András,exhibitions_solo_rank,162.0
Rudas Klára,exhibitions_solo_rank,204.0
Wagner János,exhibitions_solo_rank,133.0
Kiss Miklós,exhibitions_solo_rank,735.0
Lévai Nóra,exhibitions_solo_rank,475.0
Szabó Ábel,exhibitions_solo_rank,262.0
Koszta József,exhibitions_solo_rank,315.0
Polgár Botond,exhibitions_solo_rank,114.0
Nagy Márta,exhibitions_solo_rank,523.0
Szvet Tamas,exhibitions_solo_rank,43.0
Illés Barna,exhibitions_solo_rank,352.0
Simon Ferenc,exhibitions_solo_rank,341.0
Balázs Áron,exhibitions_solo_rank,549.0
Molnár Gyula,exhibitions_solo_rank,408.0
Szatmári Gergely,exhibitions_solo_rank,384.0
Kovács Zoltán,exhibitions_solo_rank,66.0
Máger Ágnes,exhibitions_solo_rank,270.0
Fajgerné Dudás Andrea,exhibitions_solo_rank,247.0
Juhász R. József,exhibitions_solo_rank,83.0
Nagy Géza,exhibitions_solo_rank,770.0
Sarkantyú Illés,exhibitions_solo_rank,203.0
Turcsányi Antal,exhibitions_solo_rank,331.0
Márkus Péter,exhibitions_solo_rank,364.0
Naomi Devil,exhibitions_solo_rank,492.0
Kosziba Klaudia,exhibitions_solo_rank,396.0
Szeift Béla,exhibitions_solo_rank,361.0
Miklósi Dénes,exhibitions_solo_rank,172.0
Kovács István,exhibitions_solo_rank,256.0
Miklós Árpád,exhibitions_solo_rank,533.0
Sarkadi Péter,exhibitions_solo_rank,395.0
Szurcsik János,exhibitions_solo_rank,239.0
Kuchta Klára,exhibitions_solo_rank,564.0
Horváth Gábor,exhibitions_solo_rank,604.0
Horváth Éva Mónika,exhibitions_solo_rank,252.0
Demeter István,exhibitions_solo_rank,65.0
Gallusz Gyöngyi,exhibitions_solo_rank,519.0
Dávid Vera,exhibitions_solo_rank,541.0
Stark Attila,exhibitions_solo_rank,444.0
Keresztesi Botond,exhibitions_solo_rank,250.0
Forgó Árpád,exhibitions_solo_rank,195.0
Fazekas Magdolna,exhibitions_solo_rank,407.0
Stalter György,exhibitions_solo_rank,189.0
Amerigo Tot,exhibitions_solo_rank,169.0
Vajda Júlia,exhibitions_solo_rank,412.0
Várady Róbert,exhibitions_solo_rank,168.0
Madácsy István,exhibitions_solo_rank,638.0
Fekete Zsolt,exhibitions_solo_rank,446.0
Kim Corbisier,exhibitions_solo_rank,135.0
Gálhidy Péter,exhibitions_solo_rank,330.0
Pálfalusi Attila,exhibitions_solo_rank,103.0
Tóth György,exhibitions_solo_rank,511.0
Birkás István,exhibitions_solo_rank,393.0
Luzsicza Árpád,exhibitions_solo_rank,484.0
Brada Tibor,exhibitions_solo_rank,280.0
Ruttka Andrea,exhibitions_solo_rank,305.0
Szüts Eszter,exhibitions_solo_rank,283.0
Gabriel Ajna,exhibitions_solo_rank,413.0
Galy Katalin,exhibitions_solo_rank,473.0
Gazdag Ágnes,exhibitions_solo_rank,574.0
Nagy Gabriella,exhibitions_solo_rank,87.0
Zádor Tamás,exhibitions_solo_rank,373.0
Bartus Ferenc,exhibitions_solo_rank,537.0
Borsos János,exhibitions_solo_rank,246.0
Fridvalszki Márk,exhibitions_solo_rank,257.0
Szabó Gábor,exhibitions_solo_rank,374.0
Nyári Zsolt,exhibitions_solo_rank,538.0
Szakács Imre,exhibitions_solo_rank,508.0
Gáti György,exhibitions_solo_rank,25.0
Flohr Zsuzsi,exhibitions_solo_rank,223.0
Magyar Gábor,exhibitions_solo_rank,677.0
Balás Eszter,exhibitions_solo_rank,409.0
Pólya Zsombor,exhibitions_solo_rank,129.0
Telek Balázs,exhibitions_solo_rank,400.0
Szalai Tibor,exhibitions_solo_rank,420.0
Tóth Gábor,exhibitions_solo_rank,104.0
"Secco & Fresh KO (Keresztesi Botond, Szigeti Árpád)",exhibitions_solo_rank,293.0
Tóth Lívia,exhibitions_solo_rank,348.0
Szabó Klára Petra,exhibitions_solo_rank,116.0
Lonovics László,exhibitions_solo_rank,491.0
Bán Mariann,exhibitions_solo_rank,349.0
Gábos József,exhibitions_solo_rank,339.0
Mayer Éva,exhibitions_solo_rank,314.0
Jószay Zsolt,exhibitions_solo_rank,179.0
Kotorman Norbert,exhibitions_solo_rank,295.0
Gárdi Balázs,exhibitions_solo_rank,137.0
Urbán Tamás,exhibitions_solo_rank,174.0
Medve András,exhibitions_solo_rank,101.0
Medve Zsuzsa,exhibitions_solo_rank,243.0
"SZAF (Mécs Miklos,  Fisher Judit)",exhibitions_solo_rank,92.0
Kelemen Zénó,exhibitions_solo_rank,309.0
Bíró Eszter,exhibitions_solo_rank,390.0
Szepessy Béla,exhibitions_solo_rank,445.0
Németh Ágnes,exhibitions_solo_rank,298.0
Tihanyi Anna,exhibitions_solo_rank,453.0
Kácser László,exhibitions_solo_rank,360.0
Kéri László,exhibitions_solo_rank,447.0
Könyv Kata,exhibitions_solo_rank,327.0
Nagy Csilla,exhibitions_solo_rank,156.0
Orr Máté,exhibitions_solo_rank,482.0
Hetesi Attila,exhibitions_solo_rank,306.0
Orosz Péter,exhibitions_solo_rank,299.0
Dechandt Antal,exhibitions_solo_rank,427.0
Damó István,exhibitions_solo_rank,610.0
Paizs Péter,exhibitions_solo_rank,440.0
Sándor Edit,exhibitions_solo_rank,516.0
Serényi H. Zsigmond,exhibitions_solo_rank,466.0
Surányi Miklós,exhibitions_solo_rank,215.0
Nagy Csaba,exhibitions_solo_rank,190.0
Ütő Gusztáv,exhibitions_solo_rank,332.0
Siflis András,exhibitions_solo_rank,307.0
Bálint Ildikó,exhibitions_solo_rank,205.0
Szalay Zoltán,exhibitions_solo_rank,212.0
Chesslay György,exhibitions_solo_rank,304.0
AES+F,exhibitions_solo_rank,11.0
Rutkai Bori,exhibitions_solo_rank,86.0
Borgó,exhibitions_solo_rank,328.0
Gerlóczy Sári,exhibitions_solo_rank,142.0
Bereznai Péter,exhibitions_solo_rank,526.0
Wrobel Péter,exhibitions_solo_rank,334.0
Filp Csaba,exhibitions_solo_rank,254.0
Nagy Zsófia,exhibitions_solo_rank,23.0
Bálint Ádám,exhibitions_solo_rank,406.0
Süli-Zakar Szabolcs,exhibitions_solo_rank,33.0
Hernádi Paula,exhibitions_solo_rank,529.0
Matis Rita,exhibitions_solo_rank,163.0
Mohácsi András,exhibitions_solo_rank,217.0
Boros Viola,exhibitions_solo_rank,308.0
Csepregi Balázs,exhibitions_solo_rank,234.0
Regős Anna,exhibitions_solo_rank,303.0
Szabó Attila,exhibitions_solo_rank,165.0
Lucien Hervé,exhibitions_solo_rank,236.0
Halas István,exhibitions_solo_rank,91.0
Dóró Sándor,exhibitions_solo_rank,225.0
Háy Ágnes,exhibitions_solo_rank,111.0
Juhász Dóra,exhibitions_solo_rank,61.0
Kovács Melinda,exhibitions_solo_rank,296.0
Vekás Magdolna,exhibitions_solo_rank,118.0
Duliskovich Bazil,exhibitions_solo_rank,119.0
Mucsy Szilvia,exhibitions_solo_rank,326.0
Szabó Dorottya,exhibitions_solo_rank,69.0
Egyed László,exhibitions_solo_rank,274.0
Baditz Gyula,exhibitions_solo_rank,37.0
Altorjai Sándor,exhibitions_solo_rank,191.0
Angyal Júlia,exhibitions_solo_rank,411.0
Pataki Janos,exhibitions_solo_rank,20.0
Vizsolyi János,exhibitions_solo_rank,418.0
Bodor Anikó,exhibitions_solo_rank,268.0
Kréher Peter,exhibitions_solo_rank,359.0
Françoise Gilot,exhibitions_solo_rank,73.0
Kass János,exhibitions_solo_rank,13.0
Koppány Attila,exhibitions_solo_rank,343.0
Budaházi Tibor,exhibitions_solo_rank,317.0
Szabó Benke Róbert,exhibitions_solo_rank,123.0
Szkárosi Endre,exhibitions_solo_rank,271.0
Ferenczy Noémi,exhibitions_solo_rank,219.0
Torma Éva,exhibitions_solo_rank,194.0
Somorjai Kiss Tibor,exhibitions_solo_rank,292.0
Veszely Beáta,exhibitions_solo_rank,89.0
Bernáthy Sándor,exhibitions_solo_rank,151.0
Horváth Kinga,exhibitions_solo_rank,206.0
Őry Annamária,exhibitions_solo_rank,505.0
Klenyanszki Csilla,exhibitions_solo_rank,117.0
Kiss Anna,exhibitions_solo_rank,159.0
Oroszy Csaba,exhibitions_solo_rank,258.0
Ezer Ákos,exhibitions_solo_rank,93.0
Drabik István,exhibitions_solo_rank,297.0
Tóth Szilvi,exhibitions_solo_rank,199.0
Balázs Imre Barna,exhibitions_solo_rank,286.0
Énzsöly Kinga,exhibitions_solo_rank,471.0
Ágotha Margit,exhibitions_solo_rank,196.0
Mózes Katalin,exhibitions_solo_rank,221.0
Korodi Luca,exhibitions_solo_rank,108.0
Pető Barna,exhibitions_solo_rank,403.0
Bátai Sándor,exhibitions_solo_rank,357.0
Kun Éva,exhibitions_solo_rank,363.0
Seres Géza,exhibitions_solo_rank,229.0
Ráthonyi Kinga,exhibitions_solo_rank,100.0
Szabó Tamás,exhibitions_solo_rank,120.0
Bodnár Imre,exhibitions_solo_rank,430.0
Fuchs Tamás,exhibitions_solo_rank,102.0
Szunyogh László,exhibitions_solo_rank,232.0
Nagy Ernő,exhibitions_solo_rank,279.0
Vályi Péter,exhibitions_solo_rank,539.0
Ocztos István,exhibitions_solo_rank,284.0
Pataki Tibor,exhibitions_solo_rank,426.0
Kovács Tamás László,exhibitions_solo_rank,281.0
Baky Péter,exhibitions_solo_rank,197.0
Losonczy István,exhibitions_solo_rank,149.0
Bondor Csilla,exhibitions_solo_rank,192.0
Takáts Márton,exhibitions_solo_rank,263.0
Máté Gábor,exhibitions_solo_rank,176.0
Baráth Hajnal,exhibitions_solo_rank,224.0
Miskolczi Emese,exhibitions_solo_rank,110.0
Kiss Zoltán,exhibitions_solo_rank,171.0
Miklós Hajnal,exhibitions_solo_rank,202.0
Gábor Éva Mária,exhibitions_solo_rank,240.0
Horváth Judit,exhibitions_solo_rank,222.0
Sándor Krisztián,exhibitions_solo_rank,51.0
Lenkey-Tóth Péter,exhibitions_solo_rank,145.0
Dallos Ádám,exhibitions_solo_rank,134.0
Kulinyi István,exhibitions_solo_rank,140.0
Hollós Ádám,exhibitions_solo_rank,14.0
Romvári Márton,exhibitions_solo_rank,76.0
Veress Sándor László,exhibitions_solo_rank,67.0
Krnács Agota,exhibitions_solo_rank,377.0
Mátyási Péter,exhibitions_solo_rank,138.0
Ernszt András,exhibitions_solo_rank,113.0
Somogyi Laura,exhibitions_solo_rank,213.0
Magyar Ádám,exhibitions_solo_rank,318.0
Adorján Attila,exhibitions_solo_rank,342.0
Huszár Andrea,exhibitions_solo_rank,60.0
Fejős Miklós,exhibitions_solo_rank,242.0
Seres László,exhibitions_solo_rank,36.0
Schneemeier Andrea,exhibitions_solo_rank,1.0
Bánkuti András,exhibitions_solo_rank,112.0
Hermann Ildi,exhibitions_solo_rank,333.0
Csurgai Ferenc,exhibitions_solo_rank,200.0
Meggyes László,exhibitions_solo_rank,201.0
Ázbej Kristof,exhibitions_solo_rank,180.0
Nemes Ferenc,exhibitions_solo_rank,251.0
Mayer Berta,exhibitions_solo_rank,210.0
Pirk László,exhibitions_solo_rank,237.0
Csáki Róbert,exhibitions_solo_rank,433.0
Romhány Veronika,exhibitions_solo_rank,44.0
Martin C. Herbst,exhibitions_solo_rank,9.0
Gyarmati Zsolt,exhibitions_solo_rank,181.0
Für Emil,exhibitions_solo_rank,261.0
Rabóczky Judit Rita,exhibitions_solo_rank,64.0
Ráskai Szabolcs,exhibitions_solo_rank,362.0
Szabó Beáta,exhibitions_solo_rank,207.0
Bakos Tamás,exhibitions_solo_rank,264.0
Kovalovszky Dániel,exhibitions_solo_rank,144.0
Tóth Angelika,exhibitions_solo_rank,404.0
Dárdai Zsuzsa,exhibitions_solo_rank,211.0
Zsáki István,exhibitions_solo_rank,183.0
Turcsány Villő,exhibitions_solo_rank,245.0
Ország Lászlo,exhibitions_solo_rank,187.0
Nagy Attila,exhibitions_solo_rank,127.0
Esse Bánki Ákos,exhibitions_solo_rank,345.0
Pócsy Ferenc,exhibitions_solo_rank,30.0
Szunyoghy Viktória,exhibitions_solo_rank,368.0
Ócskay László,exhibitions_solo_rank,228.0
Navratil Judit,exhibitions_solo_rank,78.0
Szuharevszki Mihály,exhibitions_solo_rank,182.0
Szalontai Ábel,exhibitions_solo_rank,287.0
Majoros Gyula,exhibitions_solo_rank,231.0
Galbovy Attila,exhibitions_solo_rank,16.0
Székács Zoltán,exhibitions_solo_rank,214.0
Békési Ervin,exhibitions_solo_rank,185.0
Hegyeshalmi László,exhibitions_solo_rank,63.0
Nagy Tamás,exhibitions_solo_rank,24.0
Koller Margit,exhibitions_solo_rank,71.0
Kéri Mihály,exhibitions_solo_rank,259.0
Herczeg Nándor,exhibitions_solo_rank,188.0
Siegmund Akos,exhibitions_solo_rank,45.0
Nagy Zopán,exhibitions_solo_rank,107.0
Z. Szabó Zoltán,exhibitions_solo_rank,177.0
Botos Péter,exhibitions_solo_rank,68.0
Bátorfi Andrea,exhibitions_solo_rank,131.0
BLOCK Csoport,exhibitions_solo_rank,15.0
Ganczaugh Miklós,exhibitions_solo_rank,54.0
Ilauszky Tamás,exhibitions_solo_rank,85.0
Guttman Barbara,exhibitions_solo_rank,216.0
Koscsó László,exhibitions_solo_rank,294.0
Bányay Péter,exhibitions_solo_rank,255.0
Kasza Gábor,exhibitions_solo_rank,428.0
Takács Máté,exhibitions_solo_rank,154.0
Szabó Nóra,exhibitions_solo_rank,193.0
Blazsek András,exhibitions_solo_rank,57.0
Zékány Dia,exhibitions_solo_rank,29.0
Fábián Noémi,exhibitions_solo_rank,130.0
Györfi Sándor,exhibitions_solo_rank,249.0
Szerényi Gábor,exhibitions_solo_rank,70.0
Bornemisza Eszter,exhibitions_solo_rank,164.0
Pogány Gábor Benő,exhibitions_solo_rank,336.0
Balogh László,exhibitions_solo_rank,56.0
Töttös Kata,exhibitions_solo_rank,40.0
Kiss Márta,exhibitions_solo_rank,160.0
Makovecz Anna,exhibitions_solo_rank,152.0
Rizmayer Péter,exhibitions_solo_rank,42.0
Lieber Erzsébet,exhibitions_solo_rank,47.0
Németh Tamás,exhibitions_solo_rank,382.0
Tóth Ernő,exhibitions_solo_rank,124.0
Kántor József,exhibitions_solo_rank,166.0
Szmrecsányi Boldizsár,exhibitions_solo_rank,143.0
Kuti László,exhibitions_solo_rank,95.0
Kalas Zsuzsa,exhibitions_solo_rank,62.0
Bakonyi Mihály,exhibitions_solo_rank,150.0
Kiss Adél,exhibitions_solo_rank,397.0
Németh Róbert,exhibitions_solo_rank,22.0
Nagy Karolina,exhibitions_solo_rank,128.0
Csernátony Lukács László,exhibitions_solo_rank,39.0
Magyar József,exhibitions_solo_rank,244.0
Huller Ágoston,exhibitions_solo_rank,132.0
Buczkó Imre,exhibitions_solo_rank,273.0
Rácz Noémi,exhibitions_solo_rank,208.0
Kemény Judit,exhibitions_solo_rank,126.0
Szigeti Tamás,exhibitions_solo_rank,27.0
Székely Beáta,exhibitions_solo_rank,74.0
Hajdú József,exhibitions_solo_rank,218.0
Kucsora Márta,exhibitions_solo_rank,50.0
Kovács Tibor,exhibitions_solo_rank,157.0
Hegyi Csaba,exhibitions_solo_rank,52.0
Turay Balázs,exhibitions_solo_rank,90.0
Nadya Hadun,exhibitions_solo_rank,153.0
Németh Melitta,exhibitions_solo_rank,301.0
Szilágyi László,exhibitions_solo_rank,48.0
Páll Tibor Krisztián,exhibitions_solo_rank,77.0
Sárosi Anita,exhibitions_solo_rank,31.0
Bernáth Aurél,exhibitions_solo_rank,58.0
Gajzágo Donáta,exhibitions_solo_rank,2.0
Ruttkay Sándor,exhibitions_solo_rank,170.0
Pecsics Mária,exhibitions_solo_rank,109.0
Mucius,exhibitions_solo_rank,79.0
Sánta Csaba,exhibitions_solo_rank,167.0
Veress Enéh Erzsébet,exhibitions_solo_rank,139.0
Gesztelyi Nagy Zsuzsa,exhibitions_solo_rank,53.0
Jancsikity József,exhibitions_solo_rank,84.0
Csáky Donát Márk,exhibitions_solo_rank,230.0
Erdős Gábor,exhibitions_solo_rank,227.0
Jánosi Kata,exhibitions_solo_rank,226.0
Zoltán Sándor,exhibitions_solo_rank,26.0
Dobos Tamás,exhibitions_solo_rank,12.0
Elek Judit Katalin,exhibitions_solo_rank,266.0
Baróthy Anna,exhibitions_solo_rank,277.0
Varga Tünde,exhibitions_solo_rank,161.0
Sipos Barbara,exhibitions_solo_rank,35.0
Pálos Anna,exhibitions_solo_rank,105.0
Schaller István,exhibitions_solo_rank,220.0
Tettamanti Béla,exhibitions_solo_rank,148.0
